duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
1,9.084550365917883,4.653960350157523,5.857933154483459,TCP,0.0,DDoS
2,8.618485442898109,6.184148890937483,6.8501261661455,TCP,0.0,DDoS
28,5.814130531825066,5.225746673713202,4.04305126783455,UDP,2.1972245773362196,BruteForce
37,6.6039438246004725,5.236441962829949,4.406719247264253,UDP,2.0794415416798357,BruteForce
5,6.154858094016418,5.262690188904886,5.676753802268282,UDP,0.0,PortScan
1,8.660600654710967,4.394449154672439,6.5337888379333435,TCP,0.0,DDoS
18,6.198478716492308,5.6937321388027,4.553876891600541,UDP,1.6094379124341003,BruteForce
4,8.845777255188445,5.247024072160486,6.804614520062624,TCP,0.0,DDoS
7,5.308267697401205,3.6375861597263857,5.455321115357702,UDP,0.0,PortScan
2,8.891374009484636,6.129050210060545,6.152732694704104,TCP,0.0,DDoS
5,5.783825182329737,4.343805421853684,4.343805421853684,TCP,0.0,PortScan
2,8.559869465696673,5.4638318050256105,6.542471960506805,TCP,0.0,DDoS
8,5.53338948872752,5.030437921392435,5.54907608489522,TCP,0.0,PortScan
28,7.554858521040676,7.198183577101943,2.9444389791664403,TCP,0.0,Normal
50,7.052721049232323,5.318119993844216,3.1780538303479458,UDP,0.0,Normal
8,5.402677381872279,5.231108616854587,4.74493212836325,TCP,0.0,PortScan
22,7.358830898342354,7.4067107301776405,3.6635616461296463,UDP,0.0,Normal
22,6.493753839851686,6.202535517187923,2.833213344056216,UDP,1.6094379124341003,BruteForce
9,6.089044875446846,4.430816798843313,5.697093486505405,TCP,0.0,PortScan
34,6.51471269087253,5.910796644040527,4.23410650459726,UDP,1.3862943611198906,BruteForce
5,5.081404364984463,4.955827057601261,5.087596335232384,TCP,0.0,PortScan
18,6.70808408385307,6.018593214496234,3.7376696182833684,UDP,2.0794415416798357,BruteForce
4,5.170483995038151,5.176149732573829,5.424950017481403,UDP,0.0,PortScan
24,4.61512051684126,5.6131281063880705,3.6109179126442243,UDP,2.3978952727983707,BruteForce
5,6.056784013228625,4.941642422609304,5.62040086571715,TCP,0.0,PortScan
4,5.4680601411351315,4.867534450455582,5.049856007249537,UDP,0.0,PortScan
22,7.790696031174738,5.278114659230517,3.4011973816621555,UDP,0.0,Normal
25,5.429345628954441,5.043425116919247,4.5217885770490405,UDP,2.1972245773362196,BruteForce
57,7.873978379604501,4.6443908991413725,3.8918202981106265,TCP,0.0,Normal
1,9.148571345578551,5.529429087511423,5.4638318050256105,TCP,0.0,DDoS
21,6.0867747269123065,4.663439094112067,3.8918202981106265,UDP,2.1972245773362196,BruteForce
7,7.687080155783135,6.483107351457199,2.772588722239781,TCP,0.0,Normal
1,4.897839799950911,5.081404364984463,4.8283137373023015,TCP,0.0,PortScan
4,8.955448122347393,5.181783550292085,5.337538079701318,TCP,0.0,DDoS
8,5.442417710521793,5.093750200806762,5.429345628954441,UDP,0.0,PortScan
42,7.711996507047669,7.179307969504034,3.7612001156935624,UDP,0.0,Normal
53,7.396335293800808,7.577121930876679,1.791759469228055,UDP,0.0,Normal
5,8.773229786032473,4.219507705176107,5.147494476813453,TCP,0.0,DDoS
19,7.293697720601438,6.406879986069314,3.5553480614894135,UDP,0.0,Normal
3,5.908082938168931,4.574710978503383,3.9512437185814275,UDP,0.0,PortScan
8,6.052089168924417,5.272999558563747,5.204006687076795,TCP,0.0,PortScan
6,5.37989735354046,5.176149732573829,5.147494476813453,UDP,0.0,PortScan
2,8.430109084509125,5.267858159063328,6.674561391814426,TCP,0.0,DDoS
15,6.883462586413092,6.335054251498059,2.9444389791664403,UDP,0.0,Normal
4,8.659386957119413,5.521460917862246,6.836259277277067,TCP,0.0,DDoS
26,6.093569770045136,5.869296913133774,3.8501476017100584,UDP,1.791759469228055,BruteForce
27,6.5337888379333435,5.932245187448011,3.5263605246161616,UDP,1.3862943611198906,BruteForce
1,9.130214327496898,5.771441123130016,5.37989735354046,TCP,0.0,DDoS
4,9.197153810172008,5.293304824724492,6.0014148779611505,TCP,0.0,DDoS
10,6.814542897259958,6.154858094016418,3.1780538303479458,UDP,2.302585092994046,BruteForce
34,6.75110146893676,4.912654885736052,4.07753744390572,UDP,1.9459101490553132,BruteForce
47,7.729295674310482,7.510977752014095,3.7612001156935624,TCP,0.0,Normal
6,6.210600077024653,4.624972813284271,5.634789603169249,TCP,0.0,PortScan
59,7.784889295655098,7.154615356913663,3.7376696182833684,UDP,0.0,Normal
10,4.248495242049359,4.804021044733257,5.5254529391317835,TCP,0.0,PortScan
1,6.0473721790462776,4.672828834461906,5.673323267171493,TCP,0.0,PortScan
20,6.84587987526405,5.123963979403259,4.1588830833596715,UDP,2.302585092994046,BruteForce
4,5.117993812416755,5.25227342804663,4.574710978503383,TCP,0.0,PortScan
15,7.152268856032539,4.820281565605037,3.58351893845611,TCP,0.0,Normal
1,8.954802752850968,6.030685260261263,6.304448802421981,TCP,0.0,DDoS
3,5.820082930352362,3.4339872044851463,5.236441962829949,UDP,0.0,PortScan
34,6.633318433280377,5.872117789475416,4.31748811353631,UDP,1.6094379124341003,BruteForce
3,8.805075243870684,5.66988092298052,6.71174039505618,TCP,0.0,DDoS
1,5.996452088619021,3.367295829986474,5.093750200806762,TCP,0.0,PortScan
33,6.508769136971682,6.082218910376446,4.465908118654584,UDP,2.3978952727983707,BruteForce
15,5.41610040220442,5.986452005284438,2.9444389791664403,UDP,2.3978952727983707,BruteForce
39,7.8050670442584895,7.134890851565884,3.1354942159291497,UDP,0.0,Normal
4,8.604287898267172,6.091309882077698,5.811140992976701,TCP,0.0,DDoS
15,4.897839799950911,6.095824562432225,4.5217885770490405,UDP,1.6094379124341003,BruteForce
5,9.063926353520646,4.882801922586371,6.530877627725885,TCP,0.0,DDoS
50,7.602900462204755,7.519692404116539,3.784189633918261,TCP,0.0,Normal
20,5.384495062789089,4.948759890378168,3.7376696182833684,UDP,1.9459101490553132,BruteForce
4,8.879750798513125,5.755742213586912,6.7912214627261855,TCP,0.0,DDoS
30,6.82001636467413,5.988961416889864,3.9512437185814275,UDP,1.791759469228055,BruteForce
38,7.918264686095274,5.53338948872752,3.2188758248682006,TCP,0.0,Normal
30,5.802118375377063,6.3818160174060985,2.70805020110221,UDP,0.0,Normal
3,8.66785206770135,5.84354441703136,6.26530121273771,TCP,0.0,DDoS
4,6.0014148779611505,4.07753744390572,4.584967478670572,UDP,0.0,PortScan
5,8.841737428600585,4.634728988229636,6.53813982376767,TCP,0.0,DDoS
3,6.025865973825314,3.367295829986474,4.6443908991413725,UDP,0.0,PortScan
41,7.532623618788788,6.396929655216146,2.5649493574615367,TCP,0.0,Normal
10,6.851184927493743,6.052089168924417,4.276666119016055,UDP,1.6094379124341003,BruteForce
18,8.005700678662542,4.9344739331306915,3.828641396489095,TCP,0.0,Normal
15,4.74493212836325,5.0106352940962555,4.406719247264253,UDP,2.302585092994046,BruteForce
27,6.352629396319567,5.662960480135946,2.70805020110221,UDP,2.302585092994046,BruteForce
2,5.87493073085203,4.969813299576001,5.568344503761097,UDP,0.0,PortScan
34,7.2682230211595655,7.305860032684009,2.6390573296152584,UDP,0.0,Normal
8,5.605802066295998,5.056245805348308,4.127134385045092,TCP,0.0,PortScan
28,6.298949246855942,6.182084906716632,2.833213344056216,UDP,1.3862943611198906,BruteForce
12,6.790097235513905,5.337538079701318,4.343805421853684,UDP,1.3862943611198906,BruteForce
14,6.651571873589727,6.163314804034641,4.51085950651685,UDP,2.3978952727983707,BruteForce
27,7.380879035564116,6.643789733147672,3.044522437723423,TCP,0.0,Normal
24,6.543911845564792,4.543294782270004,3.1780538303479458,UDP,1.3862943611198906,BruteForce
5,7.715569534520208,7.215239978730097,3.7612001156935624,TCP,0.0,Normal
4,8.556029215201436,6.0867747269123065,6.3835066348840055,TCP,0.0,DDoS
8,6.295266001439646,6.298949246855942,3.7376696182833684,TCP,0.0,Normal
1,4.663439094112067,4.07753744390572,4.382026634673881,UDP,0.0,PortScan
21,6.028278520230698,5.652489180268651,4.418840607796598,UDP,1.791759469228055,BruteForce
35,6.682108597449809,4.465908118654584,4.007333185232471,UDP,2.0794415416798357,BruteForce
21,6.513230110912307,6.0014148779611505,4.23410650459726,UDP,1.791759469228055,BruteForce
45,7.937731775260109,5.652489180268651,3.828641396489095,UDP,0.0,Normal
10,6.111467339502679,4.564348191467836,4.61512051684126,UDP,0.0,PortScan
10,6.214608098422191,4.962844630259907,4.382026634673881,UDP,2.1972245773362196,BruteForce
6,7.88570539124302,6.705639094860003,3.7612001156935624,UDP,0.0,Normal
33,6.018593214496234,6.056784013228625,3.6109179126442243,UDP,1.791759469228055,BruteForce
11,6.756932389247553,5.996452088619021,4.143134726391533,UDP,2.302585092994046,BruteForce
10,6.448889394146858,5.093750200806762,4.1588830833596715,UDP,1.791759469228055,BruteForce
13,7.831617276352611,7.48324441607385,3.4965075614664802,UDP,0.0,Normal
8,5.771441123130016,4.584967478670572,5.1647859739235145,TCP,0.0,PortScan
10,5.991464547107982,5.472270673671475,4.219507705176107,UDP,1.791759469228055,BruteForce
5,8.085486772102845,6.093569770045136,6.1779441140506,TCP,0.0,DDoS
10,5.0106352940962555,4.74493212836325,4.04305126783455,TCP,0.0,PortScan
2,5.883322388488279,4.61512051684126,5.552959584921617,TCP,0.0,PortScan
20,7.786967002614872,6.393590753950631,3.4011973816621555,UDP,0.0,Normal
42,8.0040315078527,5.455321115357702,3.6888794541139363,UDP,0.0,Normal
2,8.464003362902119,6.194405391104672,6.473890696352274,TCP,0.0,DDoS
6,6.1224928095143865,3.8066624897703196,4.61512051684126,UDP,0.0,PortScan
35,5.926926025970411,4.8283137373023015,4.219507705176107,UDP,1.3862943611198906,BruteForce
8,6.135564891081739,4.700480365792417,5.545177444479562,TCP,0.0,PortScan
40,5.84354441703136,5.53338948872752,2.995732273553991,UDP,2.1972245773362196,BruteForce
19,5.849324779946859,6.214608098422191,4.59511985013459,UDP,2.1972245773362196,BruteForce
43,7.727535110475448,7.400009517162692,3.6109179126442243,TCP,0.0,Normal
3,8.892886141190731,5.820082930352362,4.672828834461906,TCP,0.0,DDoS
37,6.359573868672378,5.214935757608986,4.406719247264253,UDP,1.791759469228055,BruteForce
4,8.847934753328465,6.148468295917647,5.631211781821365,TCP,0.0,DDoS
8,4.204692619390966,4.852030263919617,5.44673737166631,TCP,0.0,PortScan
3,8.645762292210945,6.054439346269371,6.849066282633458,TCP,0.0,DDoS
2,8.42726848388825,5.811140992976701,4.844187086458591,TCP,0.0,DDoS
5,9.0068768914288,5.7430031878094825,5.214935757608986,TCP,0.0,DDoS
2,8.789660098061537,5.993961427306569,6.369900982828227,TCP,0.0,DDoS
1,8.651898894268529,4.709530201312334,6.419994928147142,TCP,0.0,DDoS
2,8.10530751550515,5.811140992976701,5.598421958998375,TCP,0.0,DDoS
14,4.867534450455582,6.20455776256869,2.70805020110221,UDP,2.3978952727983707,BruteForce
38,4.836281906951478,5.983936280687191,4.3694478524670215,UDP,1.9459101490553132,BruteForce
1,5.393627546352362,3.5553480614894135,5.214935757608986,TCP,0.0,PortScan
8,5.945420608606575,7.243512974665482,2.5649493574615367,UDP,0.0,Normal
16,6.0473721790462776,6.156978985585555,4.007333185232471,UDP,2.3978952727983707,BruteForce
1,9.038246335337664,5.849324779946859,5.648974238161206,TCP,0.0,DDoS
30,7.827240901752812,6.776506992372183,3.8501476017100584,TCP,0.0,Normal
8,6.063785208687608,3.713572066704308,5.225746673713202,UDP,0.0,PortScan
4,8.283241441385425,6.20455776256869,6.51471269087253,TCP,0.0,DDoS
24,6.761572768804055,5.365976015021851,2.4849066497880004,UDP,1.6094379124341003,BruteForce
5,8.178919332848396,4.709530201312334,6.787844982309579,TCP,0.0,DDoS
4,8.48673398393153,4.727387818712341,6.573680166960646,TCP,0.0,DDoS
2,8.661985936317778,4.804021044733257,6.71174039505618,TCP,0.0,DDoS
39,6.803505257608338,6.061456918928017,4.0943445622221,UDP,1.6094379124341003,BruteForce
48,7.684324067681155,6.803505257608338,3.2188758248682006,UDP,0.0,Normal
36,6.555356891810665,4.663439094112067,4.3694478524670215,UDP,1.9459101490553132,BruteForce
34,5.308267697401205,6.09807428216624,4.204692619390966,UDP,1.3862943611198906,BruteForce
39,5.093750200806762,6.066108090103747,4.553876891600541,UDP,1.791759469228055,BruteForce
25,7.803843303538772,7.013915474810528,3.1354942159291497,UDP,0.0,Normal
11,7.2485040723706105,7.592366128519796,3.6375861597263857,UDP,0.0,Normal
28,5.926926025970411,4.770684624465665,4.5217885770490405,UDP,1.9459101490553132,BruteForce
11,6.880384082186005,5.932245187448011,4.442651256490317,UDP,1.9459101490553132,BruteForce
58,7.828038032125829,5.8888779583328805,3.713572066704308,UDP,0.0,Normal
38,6.642486801367256,4.976733742420574,4.442651256490317,UDP,1.791759469228055,BruteForce
6,6.054439346269371,5.0369526024136295,5.652489180268651,UDP,0.0,PortScan
15,6.804614520062624,5.942799375126701,3.713572066704308,UDP,1.3862943611198906,BruteForce
2,9.06009870864564,5.673323267171493,5.69035945432406,TCP,0.0,DDoS
6,6.054439346269371,4.442651256490317,5.5909869805108565,UDP,0.0,PortScan
17,6.786716950605081,4.983606621708336,4.02535169073515,UDP,2.0794415416798357,BruteForce
23,6.795705775173514,6.169610732491456,3.332204510175204,UDP,1.9459101490553132,BruteForce
6,6.025865973825314,3.044522437723423,4.795790545596741,UDP,0.0,PortScan
13,5.2574953720277815,5.940171252720432,3.8501476017100584,UDP,1.3862943611198906,BruteForce
2,5.0689042022202315,4.955827057601261,4.189654742026425,UDP,0.0,PortScan
24,5.187385805840755,5.641907070938114,4.543294782270004,UDP,2.1972245773362196,BruteForce
5,8.494333897270154,5.476463551931511,5.7899601708972535,TCP,0.0,DDoS
10,6.523562306149512,5.971261839790462,4.574710978503383,UDP,1.3862943611198906,BruteForce
10,5.834810737062605,5.056245805348308,4.382026634673881,UDP,2.0794415416798357,BruteForce
22,6.234410725718371,5.517452896464707,3.5263605246161616,UDP,2.0794415416798357,BruteForce
19,7.487733761436444,7.569927655242652,3.828641396489095,UDP,0.0,Normal
32,5.82600010738045,6.056784013228625,2.9444389791664403,UDP,1.9459101490553132,BruteForce
11,6.55250788703459,5.53338948872752,4.394449154672439,UDP,1.9459101490553132,BruteForce
33,8.001689978099135,7.311218384419629,2.995732273553991,UDP,0.0,Normal
21,5.153291594497779,4.897839799950911,3.1354942159291497,UDP,2.302585092994046,BruteForce
9,7.935229539816907,7.224753405767971,3.367295829986474,TCP,0.0,Normal
46,5.730099782973574,5.3706380281276624,3.4965075614664802,TCP,0.0,Normal
6,5.0689042022202315,4.204692619390966,5.14166355650266,TCP,0.0,PortScan
18,5.976350909297934,3.9889840465642745,3.7376696182833684,UDP,1.3862943611198906,BruteForce
28,6.731018100482083,5.627621113690637,2.8903717578961645,UDP,1.3862943611198906,BruteForce
1,8.272315147956022,5.54907608489522,6.740519359606223,TCP,0.0,DDoS
5,5.572154032177765,4.9344739331306915,4.812184355372417,TCP,0.0,PortScan
5,5.003946305945459,6.80128303447162,3.6888794541139363,UDP,0.0,Normal
3,9.117786390365575,4.969813299576001,6.452048954437226,TCP,0.0,DDoS
39,6.416732282512326,6.07073772800249,2.772588722239781,UDP,1.791759469228055,BruteForce
10,6.403574197934815,5.945420608606575,3.6375861597263857,UDP,2.1972245773362196,BruteForce
6,5.963579343618446,4.624972813284271,5.332718793265369,UDP,0.0,PortScan
5,4.59511985013459,3.6635616461296463,5.673323267171493,TCP,0.0,PortScan
5,4.532599493153256,4.804021044733257,5.14166355650266,TCP,0.0,PortScan
25,6.568077911411976,5.978885764901122,3.8501476017100584,UDP,1.3862943611198906,BruteForce
34,6.80128303447162,4.787491742782046,4.61512051684126,UDP,2.0794415416798357,BruteForce
39,5.993961427306569,5.267858159063328,4.127134385045092,UDP,2.1972245773362196,BruteForce
16,5.231108616854587,5.303304908059076,3.4339872044851463,UDP,1.3862943611198906,BruteForce
1,8.618123909994678,5.703782474656201,6.278521424165844,TCP,0.0,DDoS
5,4.955827057601261,5.0689042022202315,5.697093486505405,TCP,0.0,PortScan
13,6.748759547491679,6.148468295917647,4.574710978503383,UDP,1.6094379124341003,BruteForce
35,6.822197390620491,5.765191102784844,4.394449154672439,UDP,1.3862943611198906,BruteForce
6,7.323170717943469,7.233455418621439,2.772588722239781,TCP,0.0,Normal
31,6.269096283706261,5.5909869805108565,3.6635616461296463,UDP,1.3862943611198906,BruteForce
32,6.54965074223381,4.852030263919617,4.532599493153256,UDP,1.3862943611198906,BruteForce
5,9.14452103093889,4.927253685157205,5.0106352940962555,TCP,0.0,DDoS
35,7.397561535524052,7.089243155027514,2.995732273553991,UDP,0.0,Normal
3,5.337538079701318,3.4011973816621555,4.882801922586371,TCP,0.0,PortScan
51,7.97349996402463,6.9584483932976555,3.1354942159291497,UDP,0.0,Normal
36,5.58724865840025,5.872117789475416,2.995732273553991,UDP,1.9459101490553132,BruteForce
25,5.497168225293202,5.886104031450156,3.970291913552122,UDP,1.9459101490553132,BruteForce
3,9.184304357425342,5.19295685089021,6.230481447578482,TCP,0.0,DDoS
41,6.6895992691789665,6.492239835020471,3.2188758248682006,TCP,0.0,Normal
23,5.8944028342648505,5.560681631015528,4.382026634673881,UDP,2.1972245773362196,BruteForce
19,7.658227526161352,7.068172000388042,2.6390573296152584,TCP,0.0,Normal
2,8.508555998020574,4.955827057601261,6.742880635791903,TCP,0.0,DDoS
4,8.428799040653642,4.634728988229636,6.670766320845874,TCP,0.0,DDoS
5,8.434028950155469,5.351858133476067,5.988961416889864,TCP,0.0,DDoS
5,4.2626798770413155,3.4011973816621555,5.087596335232384,TCP,0.0,PortScan
31,6.333279628139691,5.303304908059076,4.290459441148391,UDP,1.6094379124341003,BruteForce
11,7.886081401775745,6.553933404025811,3.091042453358316,TCP,0.0,Normal
5,4.672828834461906,3.871201010907891,5.087596335232384,TCP,0.0,PortScan
26,4.890349128221754,6.175867270105761,4.59511985013459,UDP,2.3978952727983707,BruteForce
3,6.102558594613569,4.110873864173311,5.44673737166631,TCP,0.0,PortScan
38,5.049856007249537,4.663439094112067,4.04305126783455,UDP,2.0794415416798357,BruteForce
5,8.582418976333944,4.844187086458591,5.0238805208462765,TCP,0.0,DDoS
11,5.214935757608986,6.152732694704104,3.1780538303479458,UDP,2.3978952727983707,BruteForce
17,6.75343791859778,5.375278407684165,3.332204510175204,UDP,1.9459101490553132,BruteForce
3,8.666302614004078,5.8805329864007,6.126869184114185,TCP,0.0,DDoS
1,8.335431477880796,4.430816798843313,6.1092475827643655,TCP,0.0,DDoS
34,7.676473646389156,6.934397209928558,3.58351893845611,TCP,0.0,Normal
3,8.42989086301344,5.298317366548036,6.761572768804055,TCP,0.0,DDoS
33,6.0063531596017325,5.703782474656201,2.6390573296152584,UDP,1.9459101490553132,BruteForce
60,7.851661177889265,7.4570320891223805,3.295836866004329,TCP,0.0,Normal
27,6.0330862217988015,5.796057750765372,4.406719247264253,UDP,1.3862943611198906,BruteForce
17,7.934513463882263,7.213768308118642,3.6375861597263857,TCP,0.0,Normal
31,7.907283609426348,7.589841512182657,3.044522437723423,TCP,0.0,Normal
2,4.499809670330265,5.170483995038151,4.007333185232471,TCP,0.0,PortScan
38,5.662960480135946,4.465908118654584,3.713572066704308,UDP,2.1972245773362196,BruteForce
1,4.68213122712422,4.74493212836325,4.727387818712341,UDP,0.0,PortScan
40,6.814542897259958,7.362645270417825,3.2188758248682006,TCP,0.0,Normal
5,9.152075463844207,6.104793232414985,5.680172609017068,TCP,0.0,DDoS
1,8.241966560231802,5.62040086571715,5.442417710521793,TCP,0.0,DDoS
4,9.16408698745872,5.60947179518496,6.665683717782408,TCP,0.0,DDoS
5,9.201602306032898,5.37989735354046,6.71295620067707,TCP,0.0,DDoS
3,5.298317366548036,4.394449154672439,4.127134385045092,TCP,0.0,PortScan
4,5.993961427306569,4.969813299576001,4.736198448394496,TCP,0.0,PortScan
1,5.886104031450156,4.553876891600541,4.890349128221754,UDP,0.0,PortScan
1,6.154858094016418,5.017279836814924,4.912654885736052,UDP,0.0,PortScan
13,5.58724865840025,7.00669522683704,2.70805020110221,UDP,0.0,Normal
1,5.8377304471659395,4.634728988229636,4.983606621708336,TCP,0.0,PortScan
4,5.375278407684165,5.170483995038151,5.356586274672012,UDP,0.0,PortScan
1,8.016647877057803,5.641907070938114,5.905361848054571,TCP,0.0,DDoS
35,4.727387818712341,5.4638318050256105,2.3978952727983707,UDP,2.302585092994046,BruteForce
13,6.102558594613569,5.973809611869261,4.564348191467836,UDP,2.3978952727983707,BruteForce
1,5.288267030694535,5.123963979403259,4.634728988229636,TCP,0.0,PortScan
17,7.879669914604289,6.5337888379333435,3.8918202981106265,UDP,0.0,Normal
38,5.298317366548036,4.812184355372417,4.174387269895637,UDP,2.3978952727983707,BruteForce
40,6.401917196727186,7.268920128193722,3.4011973816621555,UDP,0.0,Normal
37,6.656726524178391,4.553876891600541,4.454347296253507,UDP,2.1972245773362196,BruteForce
40,5.384495062789089,5.3230099791384085,3.58351893845611,UDP,1.3862943611198906,BruteForce
25,5.749392985908253,7.490529402060711,2.995732273553991,TCP,0.0,Normal
37,6.871091294610546,6.008813185442595,3.4011973816621555,UDP,1.9459101490553132,BruteForce
20,6.459904454377535,6.129050210060545,2.8903717578961645,UDP,2.0794415416798357,BruteForce
13,6.432940092739179,5.780743515792329,3.8501476017100584,UDP,2.1972245773362196,BruteForce
21,5.6131281063880705,7.106606137727303,3.8066624897703196,UDP,0.0,Normal
36,5.2574953720277815,5.91350300563827,4.574710978503383,UDP,1.6094379124341003,BruteForce
36,5.91350300563827,5.730099782973574,3.367295829986474,UDP,2.1972245773362196,BruteForce
4,8.080856419640986,4.430816798843313,5.8916442118257715,TCP,0.0,DDoS
19,6.71901315438526,6.16541785423142,3.332204510175204,TCP,0.0,Normal
33,6.513230110912307,5.8944028342648505,3.828641396489095,UDP,2.1972245773362196,BruteForce
25,7.4073177104694174,6.942156705699469,3.1780538303479458,TCP,0.0,Normal
4,8.672314828283538,5.921578419643816,6.658011045870748,TCP,0.0,DDoS
8,7.822044008185619,6.238324625039508,3.258096538021482,TCP,0.0,Normal
48,4.990432586778736,5.739792912179234,2.833213344056216,UDP,0.0,Normal
8,6.208590026096629,3.784189633918261,5.176149732573829,UDP,0.0,PortScan
1,5.455321115357702,4.852030263919617,4.394449154672439,TCP,0.0,PortScan
29,6.825460036255307,5.7745515455444085,3.9889840465642745,UDP,1.3862943611198906,BruteForce
9,6.859614903654202,4.875197323201151,2.6390573296152584,UDP,0.0,Normal
7,5.62040086571715,3.784189633918261,4.90527477843843,UDP,0.0,PortScan
40,6.095824562432225,5.942799375126701,4.48863636973214,UDP,2.0794415416798357,BruteForce
2,5.648974238161206,4.912654885736052,5.484796933490655,UDP,0.0,PortScan
1,8.263074835802596,4.718498871295094,6.905753276311464,TCP,0.0,DDoS
15,6.755768921984255,5.950642552587727,4.060443010546419,UDP,2.302585092994046,BruteForce
2,6.214608098422191,4.07753744390572,4.2626798770413155,UDP,0.0,PortScan
4,6.023447592961033,4.875197323201151,4.430816798843313,TCP,0.0,PortScan
29,6.261491684321042,5.351858133476067,2.70805020110221,UDP,1.3862943611198906,BruteForce
3,8.852521917335372,5.648974238161206,6.769641976852503,TCP,0.0,DDoS
1,9.17419492533983,5.0689042022202315,6.546785410760524,TCP,0.0,DDoS
2,8.692490133273228,5.802118375377063,6.429719478039138,TCP,0.0,DDoS
23,7.8724551500639794,6.1675164908883415,3.4965075614664802,UDP,0.0,Normal
25,6.159095388491933,5.552959584921617,3.7376696182833684,UDP,2.0794415416798357,BruteForce
14,5.342334251964811,3.9318256327243257,4.532599493153256,UDP,1.3862943611198906,BruteForce
8,5.6131281063880705,4.997212273764115,5.337538079701318,TCP,0.0,PortScan
27,6.856461984594587,4.672828834461906,3.5263605246161616,UDP,2.0794415416798357,BruteForce
3,8.58260632996447,5.908082938168931,4.718498871295094,TCP,0.0,DDoS
3,8.188133414510478,5.616771097666572,6.756932389247553,TCP,0.0,DDoS
22,4.859812404361672,4.61512051684126,4.430816798843313,UDP,1.3862943611198906,BruteForce
22,7.141245122350491,7.011213987350367,1.791759469228055,UDP,0.0,Normal
50,6.590301048196686,7.05444965813294,3.1780538303479458,UDP,0.0,Normal
26,5.389071729816501,5.69035945432406,3.713572066704308,UDP,1.3862943611198906,BruteForce
31,6.70196036600254,6.0112671744041615,3.5553480614894135,UDP,1.6094379124341003,BruteForce
4,6.016157159698354,5.111987788356544,5.568344503761097,TCP,0.0,PortScan
4,9.147932911847565,6.089044875446846,6.293419278846481,TCP,0.0,DDoS
24,7.8551570058813445,7.3277805384216315,2.772588722239781,UDP,0.0,Normal
39,6.530877627725885,5.872117789475416,4.584967478670572,UDP,1.6094379124341003,BruteForce
7,5.2832037287379885,4.0943445622221,5.68697535633982,TCP,0.0,PortScan
47,7.76046702921342,6.520621127558696,3.2188758248682006,UDP,0.0,Normal
4,5.337538079701318,4.174387269895637,5.5254529391317835,TCP,0.0,PortScan
26,7.4770384723196965,6.049733455231958,3.044522437723423,TCP,0.0,Normal
4,8.991811158212718,4.174387269895637,6.035481432524756,TCP,0.0,DDoS
39,7.161622002939187,6.419994928147142,3.4657359027997265,TCP,0.0,Normal
44,7.112327444710911,5.75890177387728,2.1972245773362196,UDP,0.0,Normal
15,6.643789733147672,5.713732805509369,4.564348191467836,UDP,1.3862943611198906,BruteForce
3,8.63497622707262,4.90527477843843,5.902633333401366,TCP,0.0,DDoS
54,7.499423290592229,7.268920128193722,2.6390573296152584,UDP,0.0,Normal
8,5.717027701406222,7.2875606403097235,3.6109179126442243,TCP,0.0,Normal
27,4.983606621708336,5.278114659230517,4.477336814478207,UDP,2.1972245773362196,BruteForce
37,5.455321115357702,4.5217885770490405,4.59511985013459,UDP,1.791759469228055,BruteForce
5,8.382975849296429,4.68213122712422,6.650279048587422,TCP,0.0,DDoS
25,6.661854740545311,4.290459441148391,4.477336814478207,UDP,2.0794415416798357,BruteForce
1,4.454347296253507,4.382026634673881,5.641907070938114,TCP,0.0,PortScan
1,8.39638057119949,6.194405391104672,5.198497031265826,TCP,0.0,DDoS
33,5.043425116919247,5.236441962829949,3.912023005428146,UDP,2.0794415416798357,BruteForce
6,5.955837369464831,4.852030263919617,5.241747015059643,UDP,0.0,PortScan
1,8.237743803890933,4.983606621708336,4.653960350157523,TCP,0.0,DDoS
5,9.18039649560311,5.198497031265826,6.220590170099739,TCP,0.0,DDoS
20,6.5998704992128365,6.054439346269371,3.828641396489095,UDP,2.302585092994046,BruteForce
5,8.925454386826402,5.648974238161206,6.3080984415095305,TCP,0.0,DDoS
34,7.8636512654486515,7.210079628170788,3.367295829986474,TCP,0.0,Normal
3,6.066108090103747,5.049856007249537,4.5217885770490405,UDP,0.0,PortScan
5,9.042749779782222,4.897839799950911,6.3578422665081,TCP,0.0,DDoS
32,5.030437921392435,7.465082736399547,2.5649493574615367,UDP,0.0,Normal
2,8.096512917501594,6.091309882077698,6.331501849893691,TCP,0.0,DDoS
38,6.470799503782602,6.990256500493881,2.70805020110221,UDP,0.0,Normal
6,7.898782356970309,7.526178913346146,3.1780538303479458,TCP,0.0,Normal
4,8.965206802770357,6.186208623900494,6.776506992372183,TCP,0.0,DDoS
6,4.59511985013459,4.672828834461906,4.584967478670572,TCP,0.0,PortScan
8,6.035481432524756,4.2626798770413155,4.454347296253507,TCP,0.0,PortScan
25,7.30854279753919,6.428105272684596,3.8066624897703196,TCP,0.0,Normal
14,6.821107472256465,5.834810737062605,4.584967478670572,UDP,2.302585092994046,BruteForce
15,5.393627546352362,5.998936561946683,4.060443010546419,UDP,2.302585092994046,BruteForce
3,4.30406509320417,4.543294782270004,5.093750200806762,UDP,0.0,PortScan
